similarity,sbom_a,sbom_b,shared_count,shared_weight
0.17080820455332257,20250419_491_sbom_data.json,20250412_1423_sbom_data.json,153,436.7814432653269
0.16985264872182057,20250210_447_sbom_data.json,20250502_jumbo_13314_sbom_data.json,179,554.2539165958136
0.16982373440878498,20250306_550_sbom_data.json,20250214_449_sbom_data.json,187,527.1570288388613
0.16923024735281955,20250226_632_sbom_data.json,20250320_100_sbom_data.json,67,185.89926078430324
0.16900184222238543,20250214_1461_sbom_data.json,20250502_jumbo_11496_sbom_data.json,1,4.226465994134877
0.16884373570138445,20250319_857_sbom_data.json,20250315_1483_sbom_data.json,190,554.697100013751
0.16872234969216662,20250214_449_sbom_data.json,20250410_1473_sbom_data.json,188,551.6134314891058
0.1681980881496103,20250502_jumbo_13314_sbom_data.json,20250308_194_sbom_data.json,201,573.0324504911531
0.1675832830467928,20250323_91_sbom_data.json,20250426_1120_sbom_data.json,241,728.7060745754296
0.16721548981158832,20250308_194_sbom_data.json,20250315_1483_sbom_data.json,214,618.5324491165096
0.1652598880371054,20250323_91_sbom_data.json,20250302_1466_sbom_data.json,145,445.48392987201265
0.16456568669698338,20250315_1221_sbom_data.json,20250214_449_sbom_data.json,185,521.8452930088272
0.1641881804124031,20250307_139_sbom_data.json,20250323_91_sbom_data.json,194,541.3728971456007
0.16386269178126223,20250215_283_sbom_data.json,20250412_1423_sbom_data.json,219,633.0806416391044
0.1626053345344467,20250215_283_sbom_data.json,20250502_jumbo_14282_sbom_data.json,176,530.1527687000647
0.16256241406398392,20250502_jumbo_3179_sbom_data.json,20250301_261_sbom_data.json,274,797.3188472915239
0.16182941141425927,20250219_1142_sbom_data.json,20250418_1115_sbom_data.json,25,116.31448689022417
0.16175258798818434,20250502_jumbo_979_sbom_data.json,20250319_857_sbom_data.json,182,507.1082782596516
0.16161575308475942,20250210_447_sbom_data.json,20250215_283_sbom_data.json,182,569.6242905349615
0.1609087967062115,20250215_283_sbom_data.json,20250308_194_sbom_data.json,205,590.0046422525274
0.16008695832842337,20250214_449_sbom_data.json,20250315_1483_sbom_data.json,198,558.0592339418591
0.15924415344011994,20250214_449_sbom_data.json,20250502_jumbo_14282_sbom_data.json,149,431.63427933357724
0.1583667243226471,20250215_283_sbom_data.json,20250319_857_sbom_data.json,177,516.6652945711659
0.15779865319629333,20250302_1466_sbom_data.json,20250426_1120_sbom_data.json,250,712.3989227652613
0.15773213006437642,20250320_100_sbom_data.json,20250327_1532_sbom_data.json,159,478.37543794999453
0.1576458284286319,20250307_82_sbom_data.json,20250301_261_sbom_data.json,310,931.3015889903459
0.15760486847821395,20250307_139_sbom_data.json,20250307_82_sbom_data.json,268,761.9101586184228
0.15689144913602243,20250412_1423_sbom_data.json,20250410_1473_sbom_data.json,200,587.7997250279196
0.15489357192963077,20250407_203_sbom_data.json,20250308_194_sbom_data.json,140,415.638772264686
0.1544577881367315,20250502_jumbo_13314_sbom_data.json,20250214_449_sbom_data.json,176,495.89000029902775
0.15429341397731738,20250327_1532_sbom_data.json,20250410_1473_sbom_data.json,226,679.6301110707774
0.15387292758224597,20250426_1120_sbom_data.json,20250410_1473_sbom_data.json,240,764.7821265897988
0.1525134151412016,20250412_1423_sbom_data.json,20250302_1466_sbom_data.json,172,506.3442624104977
0.1512143214503833,20250502_jumbo_3179_sbom_data.json,20250410_1473_sbom_data.json,181,560.8550842017861
0.15091591308014093,20250419_491_sbom_data.json,20250426_1120_sbom_data.json,185,576.2485730560404
0.15071196949426965,20250307_139_sbom_data.json,20250419_491_sbom_data.json,145,413.37717318638437
0.15063862049680019,20250307_139_sbom_data.json,20250319_857_sbom_data.json,179,498.32516649495284
0.15004086095470437,20250419_491_sbom_data.json,20250307_82_sbom_data.json,178,530.5122795556072
0.1499643710024596,20250419_491_sbom_data.json,20250320_100_sbom_data.json,65,181.72173093701102
0.14917756673553112,20250211_1366_sbom_data.json,20250214_449_sbom_data.json,142,400.5112093975299
0.1482951646552165,20250502_jumbo_3179_sbom_data.json,20250323_91_sbom_data.json,159,466.4530686637388
0.14716655625822816,20250502_jumbo_12963_sbom_data.json,20250226_632_sbom_data.json,33,124.97498922316792
0.146888064515886,20250329_223_sbom_data.json,20250315_1483_sbom_data.json,125,480.5222396676215
0.14676599334464688,20250210_447_sbom_data.json,20250315_1483_sbom_data.json,179,531.7703033240508
0.1465330113752446,20250323_91_sbom_data.json,20250410_1473_sbom_data.json,137,466.3789218291631
0.14581626375921783,20250502_jumbo_14282_sbom_data.json,20250319_857_sbom_data.json,125,373.8998191752776
0.14545681597249613,20250307_82_sbom_data.json,20250410_1473_sbom_data.json,211,686.5754550169924
0.14434028976989666,20250405_877_sbom_data.json,20250209_351_sbom_data.json,1,5.325078282802986
0.1432893019744915,20250402_1511_sbom_data.json,20250217_1561_sbom_data.json,84,330.9570762940377
0.1422947347103892,20250407_203_sbom_data.json,20250418_910_sbom_data.json,82,278.9152286541813
0.14222497645017176,20250319_857_sbom_data.json,20250406_1002_sbom_data.json,83,256.87164454450345
0.1415052907077918,20250217_1561_sbom_data.json,20250315_1483_sbom_data.json,162,493.31108246580953
0.14142467968020517,20250407_203_sbom_data.json,20250502_jumbo_14282_sbom_data.json,104,326.21297171760585
0.14098567362247774,20250323_832_sbom_data.json,20250427_294_sbom_data.json,2,8.501722152439186
0.14059723030977447,20250210_447_sbom_data.json,20250306_550_sbom_data.json,157,461.2980410049551
0.13996645797843205,20250419_491_sbom_data.json,20250327_1532_sbom_data.json,160,459.6940530405355
0.13942635630947348,20250215_283_sbom_data.json,20250214_449_sbom_data.json,173,487.40525468452165
0.13839186022996042,20250210_447_sbom_data.json,20250315_1221_sbom_data.json,157,462.4294431164462
